chrom,start,end,label
8,133591972,133592996,0
15,34065625,34066649,0
1,84727375,84728399,0
4,120929805,120930829,0
3,12263625,12264649,0
1,213635121,213636145,0
3,39739479,39740503,0
10,29930738,29931762,0
11,123871719,123872743,0
17,51147940,51148964,0
5,2397530,2398554,0
1,160458398,160459422,0
8,47047978,47049002,0
15,93183428,93184452,0
5,44908833,44909857,0
20,47943086,47944110,0
1,238864584,238865608,0
15,54758361,54759385,0
7,31731605,31732629,0
4,28880498,28881522,0
7,143943858,143944882,0
1,40123991,40125015,0
8,128403427,128404451,0
11,15888702,15889726,0
11,55703518,55704542,0
15,66788996,66790020,0
16,68733715,68734739,0
18,33803925,33804949,0
3,171507206,171508230,0
6,87982120,87983144,0
11,98626939,98627963,0
10,127455201,127456225,0
3,86208122,86209146,0
5,151605237,151606261,0
3,117575350,117576374,0
5,51125905,51126929,0
18,50211064,50212088,0
17,4726806,4727830,0
X,33351231,33352255,0
X,96033359,96034383,0
3,162080032,162081056,0
3,86228813,86229837,0
4,131606993,131608017,0
5,44205127,44206151,0
11,73402072,73403096,0
5,103357244,103358268,0
9,88295837,88296861,0
8,59742081,59743105,0
5,26374691,26375715,0
7,78034964,78035988,0
6,24066291,24067315,0
5,108691269,108692293,0
6,21293392,21294416,0
18,76040838,76041862,0
13,25093127,25094151,0
13,44766891,44767915,0
17,26684390,26685414,0
19,15727936,15728960,0
19,52858585,52859609,0
5,57031010,57032034,0
8,115867028,115868052,0
7,115834078,115835102,0
12,18020456,18021480,0
2,198838495,198839519,0
7,97799036,97800060,0
4,97108225,97109249,0
6,12665586,12666610,0
1,36664382,36665406,0
2,234405244,234406268,0
6,164402219,164403243,0
11,110999545,111000569,0
22,34329141,34330165,0
2,204381348,204382372,0
10,22276839,22277863,0
4,60904964,60905988,0
1,67275573,67276597,0
20,38797460,38798484,0
11,112053111,112054135,0
6,169240637,169241661,0
2,138123229,138124253,0
14,104669063,104670087,0
3,94669478,94670502,0
6,31313809,31314833,0
8,83279999,83281023,0
9,108293390,108294414,0
6,86533410,86534434,0
2,224309813,224310837,0
9,78787232,78788256,0
10,10344437,10345461,0
14,27977079,27978103,0
7,12280715,12281739,0
1,48533076,48534100,0
6,88565119,88566143,0
8,77776295,77777319,0
13,58025843,58026867,0
7,156936380,156937404,0
8,24921533,24922557,0
14,83428438,83429462,0
1,79724169,79725193,0
5,83601212,83602236,0
1,214839069,214840093,0
7,104038376,104039400,0
6,35173432,35174456,0
5,53401553,53402577,0
12,30574781,30575805,0
16,52383634,52384658,0
5,79899029,79900053,0
18,48978991,48980015,0
X,146067833,146068857,0
21,25840384,25841408,0
9,80511897,80512921,0
2,23200869,23201893,0
12,121948609,121949633,0
18,53534602,53535626,0
8,122450705,122451729,0
9,88675835,88676859,0
2,6151249,6152273,0
14,100195573,100196597,0
2,237559271,237560295,0
10,52832062,52833086,0
2,163438332,163439356,0
11,116678255,116679279,0
X,71229952,71230976,0
14,21732826,21733850,0
20,25105124,25106148,0
14,19344626,19345650,0
6,32701662,32702686,0
15,80017435,80018459,0
13,20747984,20749008,0
21,33177189,33178213,0
X,66286470,66287494,0
9,34929074,34930098,0
2,137835501,137836525,0
13,91229856,91230880,0
13,42849712,42850736,0
3,77808967,77809991,0
1,98496797,98497821,0
4,15884769,15885793,0
20,54440927,54441951,0
13,112002631,112003655,0
6,31228559,31229583,0
4,120955594,120956618,0
5,29551526,29552550,0
7,9386434,9387458,0
6,66227367,66228391,0
X,87483458,87484482,0
8,6320332,6321356,0
3,34991434,34992458,0
1,104993800,104994824,0
5,26822585,26823609,0
15,41582257,41583281,0
7,109999245,110000269,0
4,10415115,10416139,0
12,16871285,16872309,0
10,76643784,76644808,0
7,76077565,76078589,0
18,44018694,44019718,0
7,29001336,29002360,0
20,48609223,48610247,0
12,100019321,100020345,0
X,94224094,94225118,0
4,38755547,38756571,0
14,95412092,95413116,0
12,41825253,41826277,0
9,73176041,73177065,0
22,31959018,31960042,0
X,30478528,30479552,0
1,61664747,61665771,0
17,73653507,73654531,0
1,3969029,3970053,0
3,42270000,42271024,0
1,4073181,4074205,0
3,88936001,88937025,0
3,80516048,80517072,0
X,55838431,55839455,0
19,29144370,29145394,0
2,75779481,75780505,0
9,115854606,115855630,0
12,87616349,87617373,0
12,126466867,126467891,0
8,1722022,1723046,0
8,40488893,40489917,0
19,45303351,45304375,0
1,53749654,53750678,0
5,85661896,85662920,0
3,101654636,101655660,0
13,111312705,111313729,0
10,2329879,2330903,0
17,41248013,41249037,0
19,2494988,2496012,0
4,160498805,160499829,0
7,104254116,104255140,0
12,123601539,123602563,0
11,68618905,68619929,0
3,7888454,7889478,0
12,94464022,94465046,0
19,50089434,50090458,0
2,190598561,190599585,0
18,25691322,25692346,0
9,17534542,17535566,0
3,82516752,82517776,0
15,89228268,89229292,0
16,29646221,29647245,0
9,125419765,125420789,0
5,158100049,158101073,0
8,97150789,97151813,0
4,179866418,179867442,0
18,41221119,41222143,0
5,63184302,63185326,0
20,185522,186546,0
10,127647662,127648686,0
22,22282237,22283261,0
7,150099280,150100304,0
16,11812991,11814015,0
9,69386238,69387262,0
9,20032709,20033733,0
13,90957168,90958192,0
4,55172799,55173823,0
5,132482957,132483981,0
11,27227987,27229011,0
17,44526056,44527080,0
3,146355830,146356854,0
18,47707390,47708414,0
1,230817770,230818794,0
3,21420333,21421357,0
8,88931153,88932177,0
10,110850597,110851621,0
16,14036904,14037928,0
11,91676414,91677438,0
6,70381230,70382254,0
2,100681044,100682068,0
17,50091513,50092537,0
3,32964654,32965678,0
5,56694515,56695539,0
13,60724463,60725487,0
14,18332854,18333878,0
1,181920724,181921748,0
12,76012021,76013045,0
1,203918061,203919085,0
X,49186555,49187579,0
19,1537771,1538795,0
10,127473677,127474701,0
13,67577807,67578831,0
12,102577277,102578301,0
13,81749415,81750439,0
3,112444190,112445214,0
6,94849145,94850169,0
6,67686140,67687164,0
8,31208452,31209476,0
9,24914237,24915261,0
1,15233799,15234823,0
12,67122295,67123319,0
5,98450608,98451632,0
1,197963844,197964868,0
X,51060421,51061445,0
13,21969930,21970954,0
2,152114970,152115994,0
8,587205,588229,0
9,103945806,103946830,0
10,123075231,123076255,0
4,160339293,160340317,0
2,132363983,132365007,0
1,106606474,106607498,0
7,5189510,5190534,0
7,19592401,19593425,0
7,49380178,49381202,0
2,200270013,200271037,0
5,87838756,87839780,0
X,78355734,78356758,0
15,45328462,45329486,0
1,16168599,16169623,0
5,41999068,42000092,0
8,119858877,119859901,0
8,51167268,51168292,0
7,45392298,45393322,0
16,65725301,65726325,0
10,35694924,35695948,0
20,5937744,5938768,0
3,69668639,69669663,0
4,169291736,169292760,0
16,63644330,63645354,0
5,97946309,97947333,0
14,61142638,61143662,0
1,223681494,223682518,0
5,121141625,121142649,0
12,32908832,32909856,0
22,23922208,23923232,0
4,132773557,132774581,0
13,51320612,51321636,0
4,81023404,81024428,0
17,54564564,54565588,0
5,57936664,57937688,0
11,23596729,23597753,0
2,57231224,57232248,0
6,123719900,123720924,0
11,88244016,88245040,0
5,77670739,77671763,0
1,81088180,81089204,0
10,31166525,31167549,0
9,84955686,84956710,0
12,56939330,56940354,0
13,104503299,104504323,0
7,21072024,21073048,0
6,32547014,32548038,0
4,99372583,99373607,0
10,38625079,38626103,0
22,48348799,48349823,0
13,90475989,90477013,0
2,138120927,138121951,0
7,120776609,120777633,0
5,14732551,14733575,0
6,28766010,28767034,0
2,158150063,158151087,0
5,8837278,8838302,0
18,54513877,54514901,0
1,7867746,7868770,0
12,38259560,38260584,0
1,163411861,163412885,0
3,148646545,148647569,0
6,169032126,169033150,0
3,104107068,104108092,0
5,68328717,68329741,0
2,228446474,228447498,0
19,774528,775552,0
20,23278937,23279961,0
21,36966669,36967693,0
10,53085668,53086692,0
14,63367259,63368283,0
18,50330431,50331455,0
8,60290009,60291033,0
X,43136026,43137050,0
10,119609882,119610906,0
2,179345130,179346154,0
18,33444276,33445300,0
17,53117090,53118114,0
1,226008245,226009269,0
1,34320595,34321619,0
22,44216049,44217073,0
11,126424185,126425209,0
20,57327620,57328644,0
12,124735442,124736466,0
3,1468578,1469602,0
7,63195720,63196744,0
9,101768364,101769388,0
21,19450415,19451439,0
10,18935670,18936694,0
11,90088813,90089837,0
4,130090417,130091441,0
7,63472118,63473142,0
13,56871255,56872279,0
1,181117551,181118575,0
1,99453404,99454428,0
1,29498437,29499461,0
X,79265425,79266449,0
5,17368063,17369087,0
10,126391992,126393016,0
21,33990591,33991615,0
12,46139608,46140632,0
8,27549858,27550882,0
22,49023966,49024990,0
8,46410835,46411859,0
17,4897991,4899015,0
6,105973716,105974740,0
17,67998563,67999587,0
12,68494310,68495334,0
4,44533109,44534133,0
13,80674248,80675272,0
14,106713311,106714335,0
4,149926160,149927184,0
X,117454388,117455412,0
1,196081298,196082322,0
3,82611502,82612526,0
10,5852217,5853241,0
16,12622621,12623645,0
X,153038675,153039699,0
2,208044692,208045716,0
2,96994791,96995815,0
1,214750587,214751611,0
18,23495228,23496252,0
17,71060757,71061781,0
4,157465633,157466657,0
18,25942568,25943592,0
4,124765313,124766337,0
6,119794236,119795260,0
9,38773523,38774547,0
4,147205130,147206154,0
1,44987493,44988517,0
18,74053301,74054325,0
5,133631708,133632732,0
8,61039919,61040943,0
10,130747906,130748930,0
13,19347884,19348908,0
5,85460987,85462011,0
4,32902649,32903673,0
4,6277320,6278344,0
6,32737350,32738374,0
12,85753055,85754079,0
2,83769979,83771003,0
X,87116613,87117637,0
6,50896366,50897390,0
4,4183895,4184919,0
6,49038027,49039051,0
7,9278689,9279713,0
X,771210,772234,0
17,72251729,72252753,0
1,145744088,145745112,0
10,84668064,84669088,0
8,111303216,111304240,0
6,28809559,28810583,0
7,151895048,151896072,0
4,108494980,108496004,0
21,19042448,19043472,0
10,1186560,1187584,0
18,55006842,55007866,0
11,25291305,25292329,0
8,64405573,64406597,0
9,98918867,98919891,0
1,167527066,167528090,0
13,76235064,76236088,0
4,9534924,9535948,0
1,70573624,70574648,0
10,81597796,81598820,0
4,23305032,23306056,0
X,90294122,90295146,0
1,105501238,105502262,0
10,71106895,71107919,0
3,188898963,188899987,0
18,41872930,41873954,0
20,62974417,62975441,0
18,22056781,22057805,0
7,66046610,66047634,0
15,96411699,96412723,0
12,124889046,124890070,0
7,131700461,131701485,0
2,56792224,56793248,0
7,119270255,119271279,0
4,121622184,121623208,0
19,39250825,39251849,0
9,11459394,11460418,0
1,236137172,236138196,0
14,22194361,22195385,0
8,48411734,48412758,0
12,28689696,28690720,0
3,183373773,183374797,0
6,15791676,15792700,0
5,7235643,7236667,0
X,25910497,25911521,0
8,5364841,5365865,0
7,96866178,96867202,0
3,153348704,153349728,0
6,120971903,120972927,0
1,159749804,159750828,0
7,116191206,116192230,0
4,159371460,159372484,0
16,2660797,2661821,0
6,160676839,160677863,0
1,104952084,104953108,0
19,46233768,46234792,0
3,152532005,152533029,0
5,163541946,163542970,0
5,66564933,66565957,0
5,62946917,62947941,0
2,174001630,174002654,0
5,23706542,23707566,0
8,141108679,141109703,0
21,15651179,15652203,0
9,91558876,91559900,0
6,99220744,99221768,0
2,147743405,147744429,0
X,13496247,13497271,0
8,109290566,109291590,0
9,70014746,70015770,0
17,19601742,19602766,0
10,64890913,64891937,0
5,163759502,163760526,0
6,150131786,150132810,0
4,87557926,87558950,0
8,61019969,61020993,0
2,45335675,45336699,0
1,104431238,104432262,0
8,51160137,51161161,0
22,20111021,20112045,0
6,120162225,120163249,0
11,80244324,80245348,0
3,146335963,146336987,0
20,53692280,53693304,0
1,208270111,208271135,0
14,39470554,39471578,0
2,194826585,194827609,0
4,54494458,54495482,0
11,121090028,121091052,0
17,15175503,15176527,0
7,138805138,138806162,0
3,134730686,134731710,0
16,31182673,31183697,0
6,114740389,114741413,0
2,19752279,19753303,0
11,123743126,123744150,0
14,20951966,20952990,0
1,54844018,54845042,0
3,140811028,140812052,0
2,58318556,58319580,0
13,104079044,104080068,0
20,32677356,32678380,0
2,20550851,20551875,0
1,80137472,80138496,0
18,78397458,78398482,0
18,29663341,29664365,0
11,25174445,25175469,0
13,27747444,27748468,0
16,86337994,86339018,0
20,39571997,39573021,0
X,34873212,34874236,0
14,34733065,34734089,0
10,109952064,109953088,0
5,58940228,58941252,0
1,73093491,73094515,0
5,28520353,28521377,0
13,88627492,88628516,0
16,86836674,86837698,0
14,29118603,29119627,0
4,186819873,186820897,0
17,5657527,5658551,0
7,52602182,52603206,0
7,6892804,6893828,0
19,15779990,15781014,0
17,62329740,62330764,0
1,100770329,100771353,0
18,76761010,76762034,0
11,91888536,91889560,0
6,121480325,121481349,0
X,122687088,122688112,0
6,84804720,84805744,0
X,91531529,91532553,0
7,73776321,73777345,0
2,48432662,48433686,0
2,206628199,206629223,0
7,97702125,97703149,0
X,123873890,123874914,0
2,3934025,3935049,0
4,26846114,26847138,0
14,97098719,97099743,0
20,40413153,40414177,0
18,57842749,57843773,0
14,98797369,98798393,0
5,117242680,117243704,0
13,68479900,68480924,0
3,149377683,149378707,0
19,12411034,12412058,0
15,43867644,43868668,0
14,104437831,104438855,0
6,85823893,85824917,0
X,88783024,88784048,0
10,41714071,41715095,0
13,47459089,47460113,0
7,125828002,125829026,0
13,36700104,36701128,0
12,33054182,33055206,0
5,132126203,132127227,0
3,36088200,36089224,0
X,87476417,87477441,0
2,223575975,223576999,0
12,74406901,74407925,0
13,23001991,23003015,0
20,4396435,4397459,0
2,222106950,222107974,0
8,42597880,42598904,0
8,77119441,77120465,0
6,67068340,67069364,0
10,32206172,32207196,0
12,83753282,83754306,0
6,113231654,113232678,0
3,176117890,176118914,0
15,46858443,46859467,0
4,18168204,18169228,0
1,54852673,54853697,0
10,12126341,12127365,0
18,28794967,28795991,0
5,72019007,72020031,0
13,49802905,49803929,0
10,56648813,56649837,0
4,132371967,132372991,0
4,89877921,89878945,0
11,97852251,97853275,0
15,20204306,20205330,0
17,27713955,27714979,0
18,14296949,14297973,0
6,29683264,29684288,0
7,76961852,76962876,0
9,72086896,72087920,0
10,89023070,89024094,0
1,31130052,31131076,0
3,95688861,95689885,0
14,104641677,104642701,0
1,117332322,117333346,0
2,71079638,71080662,0
6,145383365,145384389,0
2,183582214,183583238,0
2,9525321,9526345,0
7,27003140,27004164,0
8,106178765,106179789,0
9,107852053,107853077,0
13,21066390,21067414,0
13,79929175,79930199,0
10,93152041,93153065,0
5,114899884,114900908,0
17,51123586,51124610,0
4,160217015,160218039,0
10,128556102,128557126,0
3,110740053,110741077,0
8,56606372,56607396,0
20,54373431,54374455,0
10,77651687,77652711,0
6,90587410,90588434,0
8,100752521,100753545,0
14,24768768,24769792,0
1,120977545,120978569,0
3,195558075,195559099,0
5,105695307,105696331,0
8,141102578,141103602,0
8,2371351,2372375,0
13,58516184,58517208,0
20,45461019,45462043,0
12,61566717,61567741,0
6,27977963,27978987,0
2,106554863,106555887,0
12,118480234,118481258,0
3,84402361,84403385,0
4,38389984,38391008,0
1,189261878,189262902,0
18,56477672,56478696,0
1,100342174,100343198,0
1,43367703,43368727,0
5,65149095,65150119,0
4,3983774,3984798,0
10,81371046,81372070,0
6,166149992,166151016,0
2,152717752,152718776,0
2,105225867,105226891,0
7,145559125,145560149,0
6,82558598,82559622,0
2,225253814,225254838,0
X,1881878,1882902,0
4,32943885,32944909,0
7,70944694,70945718,0
5,115089160,115090184,0
5,25494469,25495493,0
X,110649526,110650550,0
8,17568765,17569789,0
10,9336712,9337736,0
2,194981387,194982411,0
16,65795713,65796737,0
20,11318245,11319269,0
9,27825456,27826480,0
2,49504818,49505842,0
5,36472974,36473998,0
13,81447742,81448766,0
8,77183173,77184197,0
4,11860511,11861535,0
8,6920301,6921325,0
15,40588918,40589942,0
1,211924690,211925714,0
11,211841,212865,0
15,22607429,22608453,0
10,45207546,45208570,0
10,70241214,70242238,0
14,42951771,42952795,0
8,67864709,67865733,0
1,165170235,165171259,0
11,123256317,123257341,0
2,123539295,123540319,0
5,168615072,168616096,0
6,86474892,86475916,0
5,108571910,108572934,0
7,17649388,17650412,0
X,26980953,26981977,0
7,103214099,103215123,0
12,34455330,34456354,0
1,188683759,188684783,0
9,110346899,110347923,0
13,74535883,74536907,0
19,43206637,43207661,0
8,116949118,116950142,0
4,34690476,34691500,0
20,18269549,18270573,0
3,40916200,40917224,0
12,49278746,49279770,0
10,117559609,117560633,0
X,1153227,1154251,0
7,48719402,48720426,0
2,46408509,46409533,0
X,89695803,89696827,0
10,107681964,107682988,0
7,125849578,125850602,0
13,71439938,71440962,0
4,96002332,96003356,0
X,76241478,76242502,0
3,14781451,14782475,0
4,159536769,159537793,0
6,37404234,37405258,0
6,45779603,45780627,0
11,55043013,55044037,0
15,88439250,88440274,0
7,157304207,157305231,0
6,70986093,70987117,0
3,145344728,145345752,0
7,153177302,153178326,0
12,118480199,118481223,0
17,57051281,57052305,0
5,114978348,114979372,0
6,113727511,113728535,0
6,86452428,86453452,0
1,170661867,170662891,0
9,86721734,86722758,0
7,27150709,27151733,0
3,87604918,87605942,0
11,94411821,94412845,0
2,164640073,164641097,0
20,45528650,45529674,0
3,141817943,141818967,0
20,1211500,1212524,0
21,33019408,33020432,0
18,78281134,78282158,0
14,99337660,99338684,0
5,8829548,8830572,0
6,149088996,149090020,0
2,165370468,165371492,0
13,20278781,20279805,0
11,19090617,19091641,0
18,40974297,40975321,0
15,33226279,33227303,0
8,56288982,56290006,0
5,133821030,133822054,0
2,36347113,36348137,0
9,12679244,12680268,0
4,175572902,175573926,0
4,86011907,86012931,0
6,157258386,157259410,0
12,48308130,48309154,0
9,24177196,24178220,0
7,42723318,42724342,0
1,90072734,90073758,0
7,26275715,26276739,0
4,175614351,175615375,0
15,85939436,85940460,0
18,6913675,6914699,0
2,182833872,182834896,0
19,34752195,34753219,0
3,88300412,88301436,0
10,70295028,70296052,0
19,57022180,57023204,0
2,153286092,153287116,0
16,10271491,10272515,0
3,123465524,123466548,0
14,105494505,105495529,0
17,27080448,27081472,0
5,115063107,115064131,0
5,160972242,160973266,0
9,1402080,1403104,0
1,9088880,9089904,0
X,73756045,73757069,0
4,117099920,117100944,0
20,45748400,45749424,0
2,133886778,133887802,0
3,145902160,145903184,0
5,163683765,163684789,0
11,56953227,56954251,0
4,131374800,131375824,0
6,82724509,82725533,0
7,83909291,83910315,0
11,1128339,1129363,0
4,32491815,32492839,0
3,187441381,187442405,0
X,144272674,144273698,0
18,76116682,76117706,0
4,119087414,119088438,0
1,153082701,153083725,0
6,16226037,16227061,0
10,131359385,131360409,0
1,150884330,150885354,0
12,13367062,13368086,0
1,211924436,211925460,0
18,61567047,61568071,0
8,13733258,13734282,0
1,217934746,217935770,0
X,3808981,3810005,0
6,17199979,17201003,0
1,195783052,195784076,0
12,25709070,25710094,0
19,42755986,42757010,0
5,26815539,26816563,0
7,86464890,86465914,0
9,78505698,78506722,0
21,41069103,41070127,0
11,118686489,118687513,0
16,8666907,8667931,0
5,85460218,85461242,0
X,83234505,83235529,0
19,24254503,24255527,0
2,33679620,33680644,0
2,128887257,128888281,0
1,51164121,51165145,0
8,5645811,5646835,0
6,67262190,67263214,0
3,5093741,5094765,0
3,187210968,187211992,0
12,115249337,115250361,0
13,75950241,75951265,0
4,23392979,23394003,0
20,25089461,25090485,0
14,84448504,84449528,0
4,174432559,174433583,0
18,38880752,38881776,0
11,42830314,42831338,0
4,55157450,55158474,0
6,42166801,42167825,0
1,34573357,34574381,0
9,80524285,80525309,0
12,122879278,122880302,0
3,144953379,144954403,0
6,36121162,36122186,0
5,14768697,14769721,0
15,25887333,25888357,0
13,34098665,34099689,0
8,48989642,48990666,0
4,64740324,64741348,0
10,55689612,55690636,0
2,155741975,155742999,0
6,115177826,115178850,0
2,215926984,215928008,0
4,31161070,31162094,0
20,41825519,41826543,0
3,117333271,117334295,0
1,25248050,25249074,0
5,85254781,85255805,0
8,33259586,33260610,0
1,204767939,204768963,0
17,52636242,52637266,0
9,69783599,69784623,0
5,56803548,56804572,0
4,62929036,62930060,0
4,121532096,121533120,0
4,10956570,10957594,0
21,39163155,39164179,0
7,153221027,153222051,0
12,128179623,128180647,0
20,30191680,30192704,0
X,3803019,3804043,0
21,41054457,41055481,0
2,66883671,66884695,0
3,113920183,113921207,0
12,17281527,17282551,0
4,30534198,30535222,0
2,142507325,142508349,0
6,23193248,23194272,0
19,8678055,8679079,0
13,103599965,103600989,0
2,153418380,153419404,0
2,215360629,215361653,0
X,89939035,89940059,0
6,71620750,71621774,0
6,26347769,26348793,0
22,49189795,49190819,0
18,72080632,72081656,0
13,74146287,74147311,0
9,24428105,24429129,0
4,176440084,176441108,0
18,58463014,58464038,0
3,11037384,11038408,0
2,228444140,228445164,0
18,31602398,31603422,0
16,34176488,34177512,0
14,88332255,88333279,0
1,161840458,161841482,0
1,106655381,106656405,0
5,109494580,109495604,0
9,32685814,32686838,0
13,18535377,18536401,0
15,26090335,26091359,0
X,122827203,122828227,0
14,98853616,98854640,0
X,144412508,144413532,0
14,77038817,77039841,0
1,115843622,115844646,0
1,226987201,226988225,0
10,6416344,6417368,0
7,153689458,153690482,0
9,27753925,27754949,0
5,149685442,149686466,0
2,21191270,21192294,0
1,247789306,247790330,0
4,117234130,117235154,0
1,98493134,98494158,0
X,71656043,71657067,0
4,68600051,68601075,0
1,244120917,244121941,0
16,64735577,64736601,0
8,26221969,26222993,0
18,68087276,68088300,0
1,182039900,182040924,0
X,94585978,94587002,0
10,12288840,12289864,0
2,160617268,160618292,0
3,73283439,73284463,0
X,739679,740703,0
19,14973258,14974282,0
21,30439537,30440561,0
10,86432181,86433205,0
13,83909063,83910087,0
5,107290426,107291450,0
12,76738796,76739820,0
18,39017177,39018201,0
1,203793614,203794638,0
17,34787550,34788574,0
2,7706551,7707575,0
4,99623710,99624734,0
22,32165601,32166625,0
5,36424163,36425187,0
9,132119881,132120905,0
14,106739461,106740485,0
9,12326191,12327215,0
10,124314573,124315597,0
X,36583221,36584245,0
12,94108808,94109832,0
4,153920906,153921930,0
20,63162426,63163450,0
1,26654988,26656012,0
6,30998032,30999056,0
9,88245349,88246373,0
20,51894327,51895351,0
14,105772932,105773956,0
11,23437888,23438912,0
12,15023897,15024921,0
4,124005027,124006051,0
3,35440789,35441813,0
3,127432159,127433183,0
4,121244524,121245548,0
7,54111387,54112411,0
19,18256033,18257057,0
16,70646841,70647865,0
4,184975697,184976721,0
2,220089792,220090816,0
4,155754456,155755480,0
10,101331355,101332379,0
3,909684,910708,0
2,52468077,52469101,0
2,101684478,101685502,0
17,11030289,11031313,0
6,139123170,139124194,0
4,23971144,23972168,0
22,35504421,35505445,0
14,105486004,105487028,0
2,146251524,146252548,0
9,92778793,92779817,0
6,164031232,164032256,0
17,63588653,63589677,0
9,96886054,96887078,0
20,62452223,62453247,0
1,125088926,125089950,0
X,83177047,83178071,0
19,15943080,15944104,0
7,57103618,57104642,0
10,84808312,84809336,0
6,143827147,143828171,0
6,894083,895107,0
17,35387661,35388685,0
6,85169973,85170997,0
7,64363030,64364054,0
17,7516960,7517984,0
14,22552027,22553051,0
9,98905330,98906354,0
3,107513932,107514956,0
18,8894782,8895806,0
22,44654994,44656018,0
10,11369694,11370718,0
8,93052462,93053486,0
18,67309069,67310093,0
8,133928601,133929625,0
13,85939859,85940883,0
14,59906577,59907601,0
13,71985546,71986570,0
11,37859759,37860783,0
16,20274079,20275103,0
X,944717,945741,0
15,64831661,64832685,0
5,18075581,18076605,0
5,68189629,68190653,0
4,135383655,135384679,0
3,149438518,149439542,0
9,6140279,6141303,0
7,94423351,94424375,0
20,12189448,12190472,0
12,33581336,33582360,0
7,98533582,98534606,0
9,73126312,73127336,0
X,95989094,95990118,0
13,45889477,45890501,0
6,166961436,166962460,0
12,103774577,103775601,0
22,23358452,23359476,0
2,215350959,215351983,0
12,33338849,33339873,0
16,89217878,89218902,0
6,76436014,76437038,0
9,133006062,133007086,0
10,72979777,72980801,0
8,41350656,41351680,0
9,7665194,7666218,0
5,106576837,106577861,0
12,107949925,107950949,0
19,4684630,4685654,0
13,84833961,84834985,0
1,167437060,167438084,0
17,47492449,47493473,0
X,82860271,82861295,0
3,22950259,22951283,0
6,76181799,76182823,0
10,130856148,130857172,0
19,57469633,57470657,0
12,52964250,52965274,0
19,43676973,43677997,0
8,19784669,19785693,0
5,166508689,166509713,0
6,50929538,50930562,0
1,195486740,195487764,0
5,27865785,27866809,0
6,85380884,85381908,0
3,89914920,89915944,0
8,58406006,58407030,0
16,59814801,59815825,0
2,112900182,112901206,0
9,33486152,33487176,0
4,120661653,120662677,0
1,114091288,114092312,0
5,13831172,13832196,0
14,43783861,43784885,0
3,32660856,32661880,0
2,107162475,107163499,0
1,30872938,30873962,0
6,159326711,159327735,0
6,164928056,164929080,0
4,135768571,135769595,0
8,61031532,61032556,0
6,168871147,168872171,0
11,15808305,15809329,0
20,32815400,32816424,0
6,148209293,148210317,0
6,48321291,48322315,0
X,104097012,104098036,0
1,38319408,38320432,0
7,112584179,112585203,0
11,55136448,55137472,0
13,102760011,102761035,0
12,57668884,57669908,0
3,15549505,15550529,0
16,62502437,62503461,0
2,121074539,121075563,0
16,1315340,1316364,0
X,95070123,95071147,0
16,70083208,70084232,0
2,81232840,81233864,0
3,172405681,172406705,0
X,2743052,2744076,0
4,151099625,151100649,0
17,44524544,44525568,0
11,103053786,103054810,0
9,24692846,24693870,0
4,60355011,60356035,0
13,68671031,68672055,0
5,99450831,99451855,0
4,104464234,104465258,0
6,120408856,120409880,0
21,27884830,27885854,0
6,65863453,65864477,0
6,81345810,81346834,0
5,74552488,74553512,0
6,13757084,13758108,0
4,113416220,113417244,0
1,218778122,218779146,0
4,130703229,130704253,0
10,110387152,110388176,0
3,88561415,88562439,0
7,56745672,56746696,0
20,62074356,62075380,0
5,151338717,151339741,0
4,43350842,43351866,0
6,104641548,104642572,0
9,75234006,75235030,0
13,18560831,18561855,0
1,24199304,24200328,0
10,50295396,50296420,0
9,84815606,84816630,0
2,89773555,89774579,0
8,96400101,96401125,0
10,52832753,52833777,0
13,21209507,21210531,0
10,81283898,81284922,0
5,75250102,75251126,0
5,121350250,121351274,0
6,155762126,155763150,0
7,11841388,11842412,0
10,98343808,98344832,0
19,43998578,43999602,0
22,16127956,16128980,0
17,7395981,7397005,0
2,176486252,176487276,0
8,31449974,31450998,0
2,231543806,231544830,0
4,143286048,143287072,0
1,244889092,244890116,0
1,53158063,53159087,0
12,46129550,46130574,0
19,47348484,47349508,0
8,99908840,99909864,0
5,56308580,56309604,0
7,104210621,104211645,0
10,8918110,8919134,0
5,53335677,53336701,0
8,29798271,29799295,0
14,24267997,24269021,0
7,57766437,57767461,0
9,38175833,38176857,0
15,96950172,96951196,0
X,87938106,87939130,0
X,12761572,12762596,0
11,8380662,8381686,0
1,221524570,221525594,0
5,29687192,29688216,0
1,9290381,9291405,0
14,93866069,93867093,0
12,114539944,114540968,0
12,105173357,105174381,0
1,185378915,185379939,0
12,72925393,72926417,0
11,50595788,50596812,0
9,25189609,25190633,0
7,53072462,53073486,0
20,4550392,4551416,0
7,9820503,9821527,0
17,36753669,36754693,0
5,40830961,40831985,0
10,111437128,111438152,0
3,1710147,1711171,0
2,147085006,147086030,0
21,22005406,22006430,0
8,113813722,113814746,0
1,188361659,188362683,0
16,82281255,82282279,0
6,93059490,93060514,0
11,76796782,76797806,0
6,128583282,128584306,0
8,5827040,5828064,0
7,56981533,56982557,0
2,160539640,160540664,0
18,77300129,77301153,0
11,121653980,121655004,0
4,26467063,26468087,0
X,49630030,49631054,0
3,117663470,117664494,0
12,62973082,62974106,0
5,120411095,120412119,0
13,25113918,25114942,0
1,73099345,73100369,0
15,64894125,64895149,0
14,47838188,47839212,0
7,142342275,142343299,0
12,48325951,48326975,0
