chrom,start,end,label
9,38588605,38589629,0
19,3207648,3208672,0
11,64599701,64600725,1
3,39391983,39393007,1
1,68439564,68440588,1
1,160314111,160315135,1
16,3740399,3741423,1
3,158666331,158667355,1
5,140807395,140808419,0
1,215650648,215651672,1
12,49186348,49187372,1
9,134820135,134821159,1
12,102852821,102853845,1
1,28993490,28994514,1
4,99589746,99590770,0
17,7675223,7676247,1
12,6016164,6017188,1
11,65344504,65345528,0
19,20006876,20007900,0
X,149482996,149484020,1
18,76899171,76900195,0
2,73913617,73914641,1
18,62147091,62148115,0
20,33072737,33073761,0
11,92353347,92354371,0
1,2228848,2229872,1
1,197421291,197422315,1
20,158935,159959,0
16,71568718,71569742,1
11,47358789,47359813,0
1,119742883,119743907,1
2,112545834,112546858,0
19,2133466,2134490,0
17,41177881,41178905,0
22,19963748,19964772,0
18,35097455,35098479,1
X,67711644,67712668,1
3,57556446,57557470,0
12,52517695,52518719,1
20,3083156,3084180,1
12,48107378,48108402,0
14,23425970,23426994,1
5,79799594,79800618,0
15,66435104,66436128,1
5,132604046,132605070,1
7,76497420,76498444,0
17,31233049,31234073,1
16,70698725,70699749,1
21,46314745,46315769,0
6,150025396,150026420,0
22,22514894,22515918,0
16,15073034,15074058,0
1,220102258,220103282,1
1,207621975,207622999,0
11,68784899,68785923,1
17,76478942,76479966,0
9,104695251,104696275,0
6,32040562,32041586,1
1,111290895,111291919,0
16,31753906,31754930,0
19,22665021,22666045,0
6,36963588,36964612,0
11,71438966,71439990,1
7,21543346,21544370,0
5,43702647,43703671,1
2,73926911,73927935,1
11,1190453,1191477,0
1,159313956,159314980,0
12,102852936,102853960,1
11,120305040,120306064,0
6,33801120,33802144,0
X,153736195,153737219,1
12,50096916,50097940,1
11,61959562,61960586,1
19,14156693,14157717,1
7,15387528,15388552,0
16,1240946,1241970,0
17,7586745,7587769,1
19,1397444,1398468,0
3,138946073,138947097,1
X,101412605,101413629,1
17,41422860,41423884,0
12,6019472,6020496,1
17,7463300,7464324,0
10,27147637,27148661,0
16,88738326,88739350,0
7,23698272,23699296,0
15,64816305,64817329,0
17,6637096,6638120,0
3,10146625,10147649,1
7,44149982,44151006,1
8,139618677,139619701,1
7,22493731,22494755,0
16,5090540,5091564,0
22,40364965,40365989,1
16,88433151,88434175,1
6,33438883,33439907,1
18,23532242,23533266,0
22,25029315,25030339,0
17,80476019,80477043,1
X,47626499,47627523,1
20,2395343,2396367,1
6,32584814,32585838,0
2,27581565,27582589,0
14,49622220,49623244,1
2,165992167,165993191,1
1,119421886,119422910,1
11,1244192,1245216,0
14,89963514,89964538,0
6,31143397,31144421,0
X,13736643,13737667,1
13,52847338,52848362,0
20,3705789,3706813,0
1,152215937,152216961,0
20,58221472,58222496,0
2,127631287,127632311,0
11,68357661,68358685,1
16,30756396,30757420,1
21,45984403,45985427,1
11,613208,614232,0
X,150638967,150639991,1
19,57135868,57136892,0
3,122254191,122255215,1
2,188996171,188997195,1
19,621775,622799,1
12,21239042,21240066,0
10,84222045,84223069,0
2,199328880,199329904,1
22,23767463,23768487,1
19,57620208,57621232,0
2,48962782,48963806,0
X,129589956,129590980,1
14,70458238,70459262,0
11,32830621,32831645,0
11,116837121,116838145,1
12,102894885,102895909,1
17,44375697,44376721,0
1,147908217,147909241,1
1,34794334,34795358,1
3,98169493,98170517,0
13,32316462,32317486,1
22,37185382,37186406,0
12,55695573,55696597,0
19,41981935,41982959,1
3,124737583,124738607,1
19,10548907,10549931,1
5,141194136,141195160,0
19,8892969,8893993,0
12,102855211,102856235,1
14,50904134,50905158,0
7,107663415,107664439,1
8,103328406,103329430,1
1,171110939,171111963,0
21,28960589,28961613,0
9,104804668,104805692,1
2,230172144,230173168,0
22,22646800,22647824,0
16,11273338,11274362,0
10,121517441,121518465,1
X,19354503,19355527,1
X,22190458,22191482,1
X,108666523,108667547,1
X,48523824,48524848,1
17,31232879,31233903,1
1,207023294,207024318,0
7,101033128,101034152,0
X,70035505,70036529,1
17,8076244,8077268,1
9,136800161,136801185,0
5,141102429,141103453,0
18,31592902,31593926,0
X,156022092,156023116,0
2,130142231,130143255,0
6,32584353,32585377,0
10,3172547,3173571,0
2,166228971,166229995,1
11,61958155,61959179,1
13,36965713,36966737,1
1,19694501,19695525,0
6,52053109,52054133,1
8,80029762,80030786,0
1,220139114,220140138,1
19,18786036,18787060,1
19,54095964,54096988,0
16,78108454,78109478,1
7,143052822,143053846,0
21,45990792,45991816,1
3,39391965,39392989,1
21,38299554,38300578,0
2,165310432,165311456,1
X,129567333,129568357,1
1,229432035,229433059,1
2,166002588,166003612,1
11,126001820,126002844,0
1,21577440,21578464,1
17,17303887,17304911,0
7,97021048,97022072,1
12,51920817,51921841,1
7,48049974,48050998,0
16,2086740,2087764,1
17,15593413,15594437,0
21,46314930,46315954,0
14,19827845,19828869,0
6,109441129,109442153,0
X,134475279,134476303,1
X,37803991,37805015,1
19,46846102,46847126,1
1,155235708,155236732,1
19,6763707,6764731,0
7,94404730,94405754,1
11,61482407,61483431,0
3,129532722,129533746,1
1,163336784,163337808,1
11,86951732,86952756,1
19,1399896,1400920,1
7,101001491,101002515,0
20,58910807,58911831,1
5,33989413,33990437,0
12,47985587,47986611,1
2,130191980,130193004,0
11,74994557,74995581,0
17,74350729,74351753,0
9,37501810,37502834,0
22,24000227,24001251,0
17,31336795,31337819,1
1,103620644,103621668,0
16,74774755,74775779,1
11,64759898,64760922,1
15,68317309,68318333,0
10,102919450,102920474,1
19,4294626,4295650,0
1,248473745,248474769,0
8,61668248,61669272,1
17,2665431,2666455,1
10,104041494,104042518,1
6,52033030,52034054,1
19,12661276,12662300,0
1,33935852,33936876,0
10,71791167,71792191,1
11,70272383,70273407,0
1,175118749,175119773,0
1,229432801,229433825,1
5,160393924,160394948,0
19,39482885,39483909,1
1,156880036,156881060,1
22,21634544,21635568,0
2,166009735,166010759,1
1,237648523,237649547,1
2,178567458,178568482,0
7,92150657,92151681,0
1,236554626,236555650,0
19,6896472,6897496,0
22,22906588,22907612,0
7,56104344,56105368,1
9,18775812,18776836,0
11,5070403,5071427,0
9,35061587,35062611,1
15,60361006,60362030,0
11,67664443,67665467,0
17,63918135,63919159,1
14,18985420,18986444,0
3,46357717,46358741,0
14,95439984,95441008,0
7,80203760,80204784,1
2,166013803,166014827,1
1,236555320,236556344,0
10,100152307,100153331,0
15,48490072,48491096,1
2,240877541,240878565,1
2,86815702,86816726,0
13,20615802,20616826,0
2,235852752,235853776,0
4,98106033,98107057,0
2,73914698,73915722,1
12,32731018,32732042,1
X,111196570,111197594,1
3,48572729,48573753,1
7,94412657,94413681,1
2,165992129,165993153,1
14,73689432,73690456,1
X,111192602,111193626,1
14,101991567,101992591,1
10,95950023,95951047,0
11,64599687,64600711,1
21,46416481,46417505,0
2,189008117,189009141,1
14,58096976,58098000,0
5,141415561,141416585,0
17,8110233,8111257,1
2,166012185,166013209,1
3,44906987,44908011,0
7,152251983,152253007,0
19,39830443,39831467,1
22,20742629,20743653,1
11,61316508,61317532,1
14,73198094,73199118,1
12,109471206,109472230,0
6,30914912,30915936,0
1,161167486,161168510,1
X,38403727,38404751,1
20,1915180,1916204,0
X,71223819,71224843,1
7,103025173,103026197,0
3,126542364,126543388,0
15,78926838,78927862,0
11,31790722,31791746,1
5,132370064,132371088,1
19,11113608,11114632,1
12,102852848,102853872,1
17,6760434,6761458,0
1,161306426,161307450,1
17,31259039,31260063,1
12,6016592,6017616,1
3,186619924,186620948,0
1,160042042,160043066,1
4,101026023,101027047,1
15,48422057,48423081,1
X,134493533,134494557,1
X,18584332,18585356,1
3,11017366,11018390,1
18,79949831,79950855,0
8,86223044,86224068,0
2,230177560,230178584,0
12,102855298,102856322,1
4,15536988,15538012,1
X,11121652,11122676,1
X,119930079,119931103,1
16,70988133,70989157,1
17,15629116,15630140,0
9,104822521,104823545,1
11,55344108,55345132,0
1,40819465,40820489,1
17,7673824,7674848,1
19,50007803,50008827,0
15,89627006,89628030,0
5,79236835,79237859,0
19,44908784,44909808,1
19,15023114,15024138,0
15,76310005,76311029,0
17,3216317,3217341,0
22,31125418,31126442,0
2,165992227,165993251,1
2,101452410,101453434,0
5,75351562,75352586,1
1,179908645,179909669,0
X,38411938,38412962,1
16,50711316,50712340,1
19,621090,622114,1
11,6394309,6395333,1
10,123047254,123048278,0
2,165381114,165382138,1
19,8956198,8957222,0
20,63439684,63440708,1
11,17399091,17400115,0
3,122257279,122258303,1
X,139561749,139562773,1
17,43758681,43759705,1
9,131511357,131512381,0
16,78099780,78100804,1
18,62354528,62355552,0
8,38417365,38418389,1
14,20117883,20118907,0
2,166051928,166052952,1
14,39308472,39309496,0
5,132387045,132388069,1
1,175014734,175015758,1
19,7556507,7557531,1
5,146515333,146516357,0
3,122284482,122285506,1
17,74962285,74963309,1
4,68929908,68930932,0
5,88823745,88824769,1
14,58138325,58139349,0
11,116821618,116822642,0
19,57443876,57444900,0
2,101308564,101309588,0
10,100178156,100179180,1
1,228174981,228176005,0
X,139561872,139562896,1
17,7454342,7455366,1
4,1731251,1732275,0
12,47987637,47988661,1
X,136210009,136211033,1
X,38401304,38402328,1
12,47982590,47983614,1
12,47985093,47986117,1
17,73236668,73237692,0
X,119930128,119931152,1
18,23536850,23537874,1
16,30993240,30994264,1
12,40488269,40489293,0
4,68647129,68648153,0
1,154571682,154572706,1
21,25891820,25892844,1
3,46459778,46460802,0
1,17697195,17698219,0
6,49457884,49458908,1
21,34880568,34881592,1
1,152308752,152309776,0
14,35689622,35690646,0
17,44851720,44852744,1
7,66639189,66640213,1
1,169594713,169595737,0
8,118933071,118934095,1
1,2228825,2229849,1
X,2946073,2947097,1
16,20798944,20799968,0
12,88148318,88149342,1
11,65582285,65583309,0
X,48559738,48560762,0
14,24192971,24193995,0
2,48688084,48689108,1
1,44129375,44130399,0
X,108621866,108622890,1
7,31643796,31644820,0
X,55017594,55018618,1
6,32642972,32643996,0
2,166039475,166040499,1
11,124265113,124266137,0
19,43082512,43083536,0
5,78969051,78970075,1
16,79599718,79600742,1
5,140228768,140229792,0
2,166012179,166013203,1
1,22003032,22004056,0
7,151560610,151561634,1
14,74919873,74920897,0
1,68444857,68445881,1
1,161506415,161507439,0
3,193638064,193639088,1
20,44403215,44404239,0
11,5726808,5727832,0
21,31667298,31668322,1
7,101557447,101558471,0
5,146340292,146341316,1
9,21971111,21972135,1
X,154534463,154535487,1
12,85979443,85980467,0
11,64809976,64811000,1
1,21575812,21576836,1
1,160127682,160128706,1
11,64805717,64806741,1
17,2670247,2671271,1
3,88466496,88467520,0
X,38408889,38409913,1
1,94010868,94011892,1
19,10154602,10155626,1
12,40482266,40483290,0
19,12609925,12610949,0
17,7426313,7427337,0
2,127428778,127429802,1
2,46592506,46593530,1
19,51380262,51381286,1
22,40021816,40022840,0
12,2567644,2568668,1
16,57728489,57729513,0
22,36191154,36192178,0
17,43063888,43064912,1
3,155767513,155768537,0
2,120989830,120990854,0
12,49185388,49186412,1
3,10142124,10143148,1
16,2086839,2087863,1
22,22353291,22354315,0
11,119100768,119101792,1
19,17881961,17882985,1
19,35845670,35846694,1
15,48463949,48464973,1
1,186132407,186133431,0
7,117535363,117536387,1
2,47799176,47800200,1
22,22646786,22647810,0
7,27156494,27157518,0
5,180619749,180620773,1
15,48483862,48484886,1
11,4769721,4770745,0
12,40532053,40533077,0
6,75634715,75635739,0
3,93874360,93875384,1
X,67546209,67547233,1
19,3728611,3729635,0
12,40486052,40487076,0
16,3738605,3739629,1
17,50197776,50198800,1
12,105106853,105107877,0
1,205845357,205846381,0
4,54727464,54728488,1
2,111994351,111995375,0
1,181755348,181756372,1
11,34916266,34917290,0
15,42410958,42411982,1
6,28391409,28392433,0
19,57130431,57131455,0
7,75421542,75422566,0
10,49325796,49326820,0
13,51960198,51961222,1
19,1044713,1045737,0
12,52492681,52493705,1
17,4817174,4818198,0
5,178187089,178188113,0
12,51806351,51807375,1
11,123883251,123884275,0
1,227732402,227733426,0
19,32864149,32865173,0
5,136046406,136047430,1
1,160136665,160137689,1
19,4512630,4513654,0
22,32414391,32415415,0
6,73363214,73364238,0
11,69986164,69987188,0
17,37739494,37740518,1
8,138826669,138827693,0
3,7680268,7681292,1
17,75615827,75616851,0
1,94015766,94016790,1
8,116938529,116939553,0
19,53490924,53491948,0
3,38604062,38605086,1
19,23359488,23360512,0
20,6031359,6032383,1
11,6618776,6619800,1
20,63661919,63662943,0
4,10097877,10098901,1
6,32368809,32369833,0
20,44424141,44425165,1
X,18647296,18648320,1
2,205047680,205048704,0
22,46533795,46534819,0
19,8513116,8514140,0
12,7487740,7488764,0
19,41978041,41979065,1
22,38738202,38739226,0
19,18786633,18787657,1
17,63941957,63942981,1
6,31161533,31162557,0
14,90404488,90405512,1
X,46837102,46838126,1
2,112725202,112726226,0
7,33273036,33274060,1
14,64030031,64031055,0
4,769175,770199,0
11,5323672,5324696,0
18,11881050,11882074,1
7,94425805,94426829,1
19,43913925,43914949,0
21,31663848,31664872,1
1,21614062,21615086,0
9,6604605,6605629,1
19,11113433,11114457,1
12,56101214,56102238,0
4,147673648,147674672,1
21,40353703,40354727,0
6,32040535,32041559,1
16,1946653,1947677,1
14,99580036,99581060,0
X,154997011,154998035,1
16,56904438,56905462,1
7,138917686,138918710,0
2,174398335,174399359,0
1,23089025,23090049,0
6,137004710,137005734,0
12,6816241,6817265,0
11,64592878,64593902,1
2,169487811,169488835,1
1,214644880,214645904,0
4,17642225,17643249,0
11,244141,245165,0
X,49249543,49250567,1
5,136055795,136056819,1
6,44232906,44233930,1
1,148122759,148123783,0
2,185802633,185803657,0
18,57554937,57555961,1
17,58207105,58208129,1
9,85588449,85589473,1
1,109202996,109204020,0
17,43115744,43116768,1
21,14582272,14583296,0
16,89227636,89228660,0
X,41520446,41521470,1
2,241217826,241218850,0
17,18156202,18157226,1
X,18579921,18580945,1
9,87647320,87648344,0
11,68036356,68037380,1
2,10644365,10645389,0
17,7463029,7464053,0
20,23443976,23445000,0
19,4288335,4289359,0
5,79731877,79732901,0
17,70175251,70176275,1
22,29137584,29138608,0
X,129569364,129570388,1
1,156136079,156137103,1
X,77633572,77634596,1
10,19489053,19490077,0
12,51766016,51767040,1
9,127854355,127855379,1
1,156593544,156594568,1
17,79784771,79785795,1
15,48456686,48457710,1
12,6830695,6831719,0
10,17162188,17163212,0
6,31636814,31637838,0
12,51919083,51920107,1
1,22142888,22143912,1
8,93782402,93783426,1
1,16405015,16406039,0
15,39973685,39974709,1
22,45354103,45355127,0
X,50086022,50087046,1
14,95124195,95125219,1
3,122261715,122262739,1
3,58078788,58079812,1
2,43505684,43506708,0
2,48688427,48689451,1
15,99690412,99691436,1
6,33069174,33070198,0
18,35070275,35071299,1
6,6222165,6223189,1
4,56575561,56576585,0
X,38401393,38402417,1
6,33165948,33166972,1
19,47539719,47540743,0
17,11962145,11963169,0
3,39408633,39409657,1
3,158665443,158666467,1
10,122329521,122330545,0
18,10762977,10764001,1
6,89217247,89218271,0
12,88545774,88546798,1
6,129481381,129482405,1
13,113149146,113150170,1
X,130133325,130134349,1
9,76323270,76324294,0
6,152098779,152099803,1
7,142560715,142561739,0
12,47978659,47979683,1
18,45627020,45628044,0
22,42693321,42694345,1
5,141486622,141487646,1
11,94064453,94065477,0
6,29944633,29945657,0
8,143810914,143811938,0
18,31592983,31594007,1
19,12893534,12894558,1
19,29213078,29214102,1
9,124503219,124504243,1
11,113932306,113933330,0
2,151261443,151262467,0
9,2104169,2105193,1
19,40742104,40743128,0
3,39391565,39392589,1
18,691266,692290,0
6,30925358,30926382,1
10,80603648,80604672,0
8,10610662,10611686,0
17,39699581,39700605,0
12,40464141,40465165,0
18,36744128,36745152,0
X,72140250,72141274,0
5,157490332,157491356,0
13,98244522,98245546,0
20,57228317,57229341,1
10,128103129,128104153,0
4,48491220,48492244,0
1,18481562,18482586,0
1,75732889,75733913,1
4,154322452,154323476,0
15,64974732,64975756,1
4,40808730,40809754,0
6,30925651,30926675,0
6,76005462,76006486,1
2,189008107,189009131,1
2,98228211,98229235,0
7,100099174,100100198,0
6,29828599,29829623,0
11,112233178,112234202,1
22,37128579,37129603,0
12,7088886,7089910,1
6,1610681,1611705,1
14,106657993,106659017,0
4,70366671,70367695,0
18,63987063,63988087,0
3,122911476,122912500,0
20,62326930,62327954,0
17,50197053,50198077,1
2,240878790,240879814,1
14,95543019,95544043,0
11,1630310,1631334,0
17,31095312,31096336,1
4,6593220,6594244,0
2,227270944,227271968,1
19,11113726,11114750,1
2,71427045,71428069,0
7,91873914,91874938,0
1,155904495,155905519,1
X,22245971,22246995,0
7,90225132,90226156,0
16,11423214,11424238,0
1,11998798,11999822,1
X,38401352,38402376,1
3,8733962,8734986,1
1,77169375,77170399,1
1,27882855,27883879,0
X,141241572,141242596,0
X,38381342,38382366,1
16,84176209,84177233,0
12,2859582,2860606,0
19,13303872,13304896,1
13,49549478,49550502,1
19,38385712,38386736,0
14,90404689,90405713,1
19,57253402,57254426,0
15,31527264,31528288,1
17,7703027,7704051,1
6,135427244,135428268,1
10,93064409,93065433,0
3,15644611,15645635,1
8,125057574,125058598,1
19,35513204,35514228,0
17,81447281,81448305,0
3,10149856,10150880,1
12,11091791,11092815,0
14,74486404,74487428,1
16,67363677,67364701,0
7,100752305,100753329,0
X,38408776,38409800,1
19,8949865,8950889,0
1,201053538,201054562,1
3,195784445,195785469,0
19,13918814,13919838,0
7,27095695,27096719,0
2,86466703,86467727,0
2,165389450,165390474,1
16,56879207,56880231,1
21,46416739,46417763,0
1,155613078,155614102,1
6,29672739,29673763,1
15,68229502,68230526,1
22,39231722,39232746,1
4,184678335,184679359,0
12,52844603,52845627,0
19,50045369,50046393,0
12,51789397,51790421,1
6,70859387,70860411,0
21,31667260,31668284,1
19,53282829,53283853,0
22,50627221,50628245,1
10,121500843,121501867,1
17,46010395,46011419,1
19,11129536,11130560,1
X,11294790,11295814,1
7,108194169,108195193,0
6,112069555,112070579,1
7,2947655,2948679,1
3,39391865,39392889,1
12,40340404,40341428,1
2,237540862,237541886,0
1,156294857,156295881,0
10,122990224,122991248,0
19,49061381,49062405,1
11,61957451,61958475,1
21,29553607,29554631,0
17,40637511,40638535,1
X,154534465,154535489,1
3,122283699,122284723,1
2,166036521,166037545,1
17,43104882,43105906,1
6,167315287,167316311,0
X,71668722,71669746,0
19,13359724,13360748,1
1,12880083,12881107,0
17,8086071,8087095,1
2,233854491,233855515,0
12,5991874,5992898,1
12,128415128,128416152,0
2,168970091,168971115,1
5,83519589,83520613,0
5,43702652,43703676,1
22,43070241,43071265,0
5,37008623,37009647,1
16,89935700,89936724,1
2,69102986,69104010,0
1,119968098,119969122,1
1,181724493,181725517,1
10,76891709,76892733,1
2,188991032,188992056,1
3,25630412,25631436,1
11,119091497,119092521,1
22,50529278,50530302,1
16,4469438,4470462,0
1,93360621,93361645,0
3,38309028,38310052,0
17,75874273,75875297,0
12,121177300,121178324,0
10,69416256,69417280,0
5,14374235,14375259,1
11,308290,309314,0
12,6592479,6593503,1
17,31259070,31260094,1
2,185794457,185795481,0
2,219489386,219490410,0
22,39670118,39671142,1
6,73471471,73472495,0
17,45846317,45847341,0
14,73170972,73171996,1
1,228277645,228278669,0
15,72712307,72713331,1
9,35685672,35686696,1
19,18786266,18787290,1
11,4848419,4849443,0
15,34343662,34344686,0
17,68273941,68274965,0
17,74958422,74959446,1
12,76841988,76843012,0
1,186057342,186058366,0
3,184243927,184244951,1
X,18587977,18589001,1
2,211383719,211384743,1
1,248387675,248388699,0
5,13737335,13738359,0
10,87864485,87865509,1
3,4683472,4684496,1
14,102875712,102876736,0
5,132389020,132390044,1
12,27081981,27083005,0
19,36991249,36992273,0
2,181657005,181658029,1
6,29943445,29944469,0
8,31081188,31082212,0
17,8014700,8015724,1
X,101407902,101408926,1
20,46689290,46690314,1
9,137162681,137163705,1
14,24632383,24633407,0
15,66436842,66437866,1
13,102873283,102874307,1
8,55799154,55800178,0
5,177607505,177608529,1
22,37725006,37726030,0
2,218698879,218699903,0
1,94019709,94020733,1
19,41968845,41969869,1
3,45967298,45968322,0
19,15191474,15192498,1
1,100196349,100197373,1
19,14799761,14800785,0
X,38408988,38410012,1
X,150657927,150658951,1
X,2934870,2935894,1
15,39973598,39974622,0
16,56879180,56880204,1
3,7452612,7453636,1
17,73209715,73210739,0
7,22493367,22494391,0
17,76745437,76746461,0
1,228288147,228289171,0
2,55544025,55545049,0
1,216196658,216197682,1
1,91962938,91963962,0
3,130391707,130392731,0
X,11765730,11766754,1
10,47470,48494,1
12,102855150,102856174,1
13,108209863,108210887,1
14,24414681,24415705,0
15,53710894,53711918,0
19,14054786,14055810,0
12,112450352,112451376,1
11,35663574,35664598,1
2,70984999,70986023,0
3,183207616,183208640,0
17,61483470,61484494,1
17,41059833,41060857,0
13,94479080,94480104,1
17,76291123,76292147,0
16,10547597,10548621,1
22,32435724,32436748,0
1,146989731,146990755,0
17,50190008,50191032,1
17,31200545,31201569,1
15,48468483,48469507,1
4,153592475,153593499,0
6,151436526,151437550,1
8,141496361,141497385,0
1,147908236,147909260,1
7,74777318,74778342,1
8,117837145,117838169,1
10,49708438,49709462,0
13,48304049,48305073,1
19,8963589,8964613,0
7,128398504,128399528,1
12,80444395,80445419,0
11,112230639,112231663,1
2,166037794,166038818,1
6,51659714,51660738,1
7,107672150,107673174,1
2,238061323,238062347,0
22,40364964,40365988,1
X,71223754,71224778,1
16,88712207,88713231,0
14,80991596,80992620,0
9,76707152,76708176,0
8,74350462,74351486,1
18,14779987,14781011,0
15,89330241,89331265,1
1,40862033,40863057,0
16,89723490,89724514,0
X,154031436,154032460,1
19,35849283,35850307,1
7,73597712,73598736,0
10,62815600,62816624,0
16,2496266,2497290,1
15,84982325,84983349,0
1,26360024,26361048,0
3,122283962,122284986,1
4,103043372,103044396,0
1,146963201,146964225,0
2,240878035,240879059,1
15,66326004,66327028,0
12,39332608,39333632,1
7,100999669,101000693,0
2,202464929,202465953,1
1,160127704,160128728,1
3,130384866,130385890,0
2,157766005,157767029,1
16,16178920,16179944,1
5,41749579,41750603,1
13,20189047,20190071,1
5,141413440,141414464,0
9,133428696,133429720,1
7,73834835,73835859,0
12,131840694,131841718,0
15,78944905,78945929,0
14,35404549,35405573,1
2,165374689,165375713,1
18,23845022,23846046,0
10,5960405,5961429,0
1,158480448,158481472,0
12,102866596,102867620,1
2,156328502,156329526,1
2,178461095,178462119,1
3,10142085,10143109,1
17,6620978,6622002,0
7,44080438,44081462,0
20,63444700,63445724,1
X,108606742,108607766,1
16,79212007,79213031,0
X,108598739,108599763,1
4,78363540,78364564,0
1,94007658,94008682,1
4,153593813,153594837,0
1,63631761,63632785,0
7,92671484,92672508,1
2,48694236,48695260,0
5,59193510,59194534,1
17,37744550,37745574,1
5,151287455,151288479,0
3,113789806,113790830,1
16,56351496,56352520,1
22,20995387,20996411,0
3,16212665,16213689,0
9,127829733,127830757,1
10,18654977,18656001,0
X,154534390,154535414,1
17,8103467,8104491,1
X,38369838,38370862,1
21,46116028,46117052,1
6,49435569,49436593,0
6,28053811,28054835,0
7,38349809,38350833,0
17,4956575,4957599,1
6,25776721,25777745,0
4,75012761,75013785,0
2,100977729,100978753,0
1,40272009,40273033,1
3,75738859,75739883,0
6,29588087,29589111,0
2,97734709,97735733,1
2,31529313,31530337,1
12,4370713,4371737,1
19,55773169,55774193,0
3,48660221,48661245,0
12,51766005,51767029,1
2,219418805,219419829,1
X,37803904,37804928,1
6,56605753,56606777,0
18,28009733,28010757,1
16,284890,285914,0
2,162281369,162282393,1
1,37581461,37582485,0
16,89935134,89936158,1
12,10882381,10883405,0
12,51288119,51289143,0
X,139561683,139562707,1
19,36892992,36894016,0
10,19498489,19499513,0
15,82345277,82346301,0
19,15529728,15530752,1
7,38265541,38266565,0
5,141928268,141929292,0
19,54595878,54596902,0
15,89325610,89326634,1
X,38369854,38370878,1
7,117611622,117612646,1
4,8228047,8229071,0
14,30878897,30879921,1
1,63654414,63655438,1
13,72728123,72729147,0
6,29943479,29944503,0
X,18647302,18648326,1
15,48487317,48488341,1
14,20381997,20383021,0
20,3912496,3913520,1
X,101407779,101408803,1
20,1980445,1981469,1
9,336714,337738,1
3,190408384,190409408,1
12,111446804,111447828,0
6,160084175,160085199,0
8,22416280,22417304,1
5,88804743,88805767,1
15,48513655,48514679,1
9,35306140,35307164,0
X,18642072,18643096,1
11,2585212,2586236,1
1,77154612,77155636,1
12,4445464,4446488,0
7,76425055,76426079,0
10,89014205,89015229,1
4,95129875,95130899,1
17,7224967,7225991,1
17,8077058,8078082,1
13,95206781,95207805,0
16,2053453,2054477,1
5,96695865,96696889,0
12,6019541,6020565,1
20,6115985,6117009,0
4,186284167,186285191,1
11,17460529,17461553,1
3,15644438,15645462,1
11,78121065,78122089,1
12,27963741,27964765,1
1,152303998,152305022,0
5,177292124,177293148,1
19,51015980,51017004,0
19,3591592,3592616,0
8,144333835,144334859,0
5,139480849,139481873,1
1,173831593,173832617,1
11,3228754,3229778,0
3,48570700,48571724,1
1,99896369,99897393,0
2,165344802,165345826,1
10,104641622,104642646,0
19,17560436,17561460,1
11,56105817,56106841,0
2,63597558,63598582,1
17,7674244,7675268,1
13,44574121,44575145,0
21,42565845,42566869,0
16,48362046,48363070,1
1,109690516,109691540,0
7,4787699,4788723,0
15,48487119,48488143,1
6,166929653,166930677,0
10,129957324,129958348,1
13,20189374,20190398,1
10,104053064,104054088,1
13,110192257,110193281,1
19,54735345,54736369,0
19,54889804,54890828,0
19,38496283,38497307,1
1,236409239,236410263,1
2,202532627,202533651,1
8,144416180,144417204,0
6,87589955,87590979,1
3,41918514,41919538,0
19,37698539,37699563,0
19,38570619,38571643,1
10,73647154,73648178,0
9,4625415,4626439,0
17,39711955,39712979,1
1,111312316,111313340,0
5,132392574,132393598,1
8,144415966,144416990,1
2,178436264,178437288,1
1,25284753,25285777,1
20,17968062,17969086,0
3,39391469,39392493,1
6,22569835,22570859,0
21,43065653,43066677,1
6,121447074,121448098,1
16,56336747,56337771,1
9,128220016,128221040,1
2,166037787,166038811,1
6,31573007,31574031,0
17,8077085,8078109,1
14,77718223,77719247,0
9,99218792,99219816,1
19,37564710,37565734,0
9,127818160,127819184,1
14,50159992,50161016,1
3,15642059,15643083,1
9,127829757,127830781,1
X,22247882,22248906,1
2,240871379,240872403,1
2,108896954,108897978,1
1,154586884,154587908,0
14,20781965,20782989,0
16,81315156,81316180,1
15,81332687,81333711,0
5,82253421,82254445,0
20,1312402,1313426,0
X,134498655,134499679,1
19,17883699,17884723,1
15,41879339,41880363,0
1,12719616,12720640,0
19,8965602,8966626,0
16,20798745,20799769,0
17,8175980,8177004,1
9,36234105,36235129,1
11,94528114,94529138,0
15,67190532,67191556,1
14,104701619,104702643,1
11,56232261,56233285,0
4,1727829,1728853,0
11,1248168,1249192,0
17,29574957,29575981,0
6,31968902,31969926,0
X,41531098,41532122,1
17,72122814,72123838,1
2,238140899,238141923,0
20,3912514,3913538,1
15,28702280,28703304,0
7,44149772,44150796,1
8,123436564,123437588,0
5,177393763,177394787,1
17,43045754,43046778,1
1,153032377,153033401,0
2,45695,46719,1
17,76479008,76480032,1
21,44666460,44667484,0
1,46405089,46406113,0
10,70598435,70599459,1
3,49722057,49723081,1
6,73111384,73112408,1
14,35085702,35086726,1
17,50198177,50199201,1
14,100335036,100336060,1
17,16419362,16420386,0
1,20654660,20655684,1
7,44404523,44405547,0
6,118558946,118559970,1
17,35553436,35554460,0
16,88439169,88440193,1
3,48579376,48580400,1
14,23429005,23430029,1
12,47992921,47993945,1
1,32791208,32792232,1
5,60945256,60946280,1
11,6870473,6871497,0
19,8917697,8918721,0
3,122254274,122255298,1
2,55544033,55545057,0
19,5827754,5828778,0
